SNR_dB,Modulation
7.1633143730490705,64QAM
3.3142233939418397,16QAM
10.638664729223295,16QAM
8.617169749622452,64QAM
8.889243613679703,QPSK
7.008232531497298,16QAM
1.2627956890908565,64QAM
0.5362180420024143,16QAM
29.631671692080946,64QAM
12.83319401207587,64QAM
11.52979941479045,64QAM
20.389418480792095,QPSK
6.5476166359519254,QPSK
28.49883551850676,64QAM
23.59035043246656,QPSK
2.6823300693677856,16QAM
12.52742327354785,QPSK
26.37354922686494,QPSK
28.34196066874231,16QAM
14.022045337496092,16QAM
18.40234167632123,16QAM
5.0110183827622565,64QAM
29.735058784109295,16QAM
6.950151041503302,16QAM
28.28195322405377,16QAM
19.489399469771055,64QAM
18.232103846365774,QPSK
15.380655330495257,64QAM
6.920094351532761,QPSK
5.295840960165248,16QAM
6.61458627210526,64QAM
5.593147864327635,64QAM
23.3875342070026,QPSK
10.503757775001903,64QAM
1.735280296901891,64QAM
29.07307890422434,QPSK
26.51357654890277,64QAM
27.83256849585639,64QAM
29.847234679393058,16QAM
5.216857476584619,16QAM
11.887260567079762,16QAM
22.74715427112274,16QAM
20.880618541613767,16QAM
4.616877190195652,64QAM
24.474993749718532,64QAM
6.73321715509982,16QAM
6.714528444678693,QPSK
16.109232686802407,16QAM
17.788198045251093,64QAM
17.402586235134336,QPSK
2.744605121932646,16QAM
26.32382587891141,QPSK
7.968001277661182,16QAM
3.885447638484125,64QAM
26.662442396069316,16QAM
28.6695449468926,QPSK
25.86382851796352,64QAM
24.285482241746344,16QAM
19.65725941917065,16QAM
16.52572111827418,16QAM
2.609602797342304,16QAM
12.253596392120961,64QAM
11.18065551036942,64QAM
7.792613512809786,16QAM
21.70260341065755,64QAM
14.876272052363124,QPSK
2.431386477229438,64QAM
6.6054960584943405,QPSK
20.497762909787877,QPSK
2.2839257847090053,64QAM
25.53620742146306,16QAM
14.85439581041923,64QAM
14.417597319799441,QPSK
17.772233539785528,QPSK
24.740428977754476,64QAM
10.434276237065792,QPSK
20.340484576771907,64QAM
16.97195891987373,64QAM
8.01084810508264,16QAM
26.35889959065474,QPSK
23.922780648207844,64QAM
19.753555039752765,QPSK
25.51745187282726,64QAM
26.01882602879407,64QAM
21.250889301451043,16QAM
25.110399850910163,64QAM
20.924143850078508,16QAM
20.404223152809013,QPSK
18.558341346455528,16QAM
22.581499186729236,16QAM
4.7581531587922115,QPSK
26.426122775967855,16QAM
26.15530583235696,16QAM
0.8774184910367744,64QAM
24.77450251694288,16QAM
3.866096024203356,64QAM
10.053565627774256,16QAM
22.30524768874823,QPSK
4.822796881449246,QPSK
24.539010723571867,16QAM
24.964025338732256,64QAM
15.224032012825086,16QAM
0.1915761515050074,64QAM
8.611143995247383,16QAM
18.507807551272265,QPSK
29.435585340822705,QPSK
18.954405810500052,64QAM
7.794107431924794,16QAM
19.020171092988342,64QAM
16.199561391475665,QPSK
23.395361854534308,64QAM
3.209419164808752,16QAM
22.830837075060842,64QAM
16.23799736028331,16QAM
28.88976011576984,16QAM
10.256164981160582,QPSK
18.978656794018445,16QAM
27.960843165300524,16QAM
3.0752918397203777,16QAM
28.116854617093534,64QAM
20.636571669024402,QPSK
2.0351117731551573,64QAM
9.028907008404488,64QAM
21.24516265935845,QPSK
2.020518044063151,64QAM
17.465113805288198,64QAM
10.376491708588702,16QAM
18.627465533024314,64QAM
1.3722610143753855,QPSK
26.14610418457129,64QAM
29.204669075321906,16QAM
29.066335658570743,64QAM
22.48955495228774,QPSK
3.902587203918959,16QAM
22.74789587787068,64QAM
0.7376074937640453,QPSK
0.6637065458699176,QPSK
9.708306574486237,64QAM
14.659295712139972,64QAM
23.112222534233798,16QAM
20.498861298195155,64QAM
13.37708119130245,16QAM
8.208799988449977,64QAM
29.913735004731336,QPSK
12.785439067079189,QPSK
13.541610729890264,QPSK
4.9087146357500755,QPSK
23.84428646249788,16QAM
20.81046677344466,QPSK
6.623088383662812,16QAM
2.471431368475281,16QAM
20.414979062241393,16QAM
19.63533642843406,64QAM
8.19778580994628,16QAM
28.52590686751231,64QAM
4.5317367534270065,16QAM
12.970044031278057,64QAM
28.308477605027967,64QAM
12.591819507783669,QPSK
19.155778429922567,16QAM
11.927831938883829,64QAM
8.2264560704601,QPSK
29.51932943879485,16QAM
12.28002018945129,QPSK
26.822976110374032,64QAM
6.898638176732586,QPSK
6.3931411207524995,QPSK
0.9340224865353408,16QAM
19.55000476127655,64QAM
11.055790311712833,16QAM
25.930747495189113,16QAM
14.196297200746715,QPSK
29.045802837441652,64QAM
5.565765471093634,16QAM
26.058695038668322,64QAM
23.297905583752254,16QAM
23.12765533932156,QPSK
25.343496843506628,16QAM
22.830719728289967,16QAM
18.786609648942463,16QAM
3.937346330471627,64QAM
0.9757853847375575,QPSK
27.625435434470607,64QAM
18.49950943562214,16QAM
23.89611872928529,QPSK
14.445670545376503,64QAM
3.519245668871834,16QAM
3.7555737660765134,QPSK
20.56695861686914,QPSK
12.90917684698388,16QAM
6.015741801010101,QPSK
14.747836402243106,QPSK
1.9262681122540226,64QAM
17.459142057431965,QPSK
8.06980213305293,64QAM
23.926773019115643,64QAM
9.310858767707213,64QAM
13.656604472454037,64QAM
0.34861619724301907,QPSK
2.173406633836766,QPSK
11.774806692200544,64QAM
14.398165041513705,QPSK
18.000616443579112,64QAM
8.749877361279097,64QAM
20.849456583796275,64QAM
25.803671915676137,16QAM
23.395529666800496,QPSK
1.1885647604507144,QPSK
14.415208417734869,64QAM
3.147905352545246,QPSK
7.261350475875824,64QAM
29.599877798014393,QPSK
4.274866287045397,64QAM
14.966644603540683,64QAM
18.544672029543573,16QAM
21.073949116323117,64QAM
16.789460504607423,16QAM
0.2931254225755098,QPSK
9.793839247319756,QPSK
15.531349301541344,16QAM
2.6359949743450004,QPSK
10.518807936275422,16QAM
0.9960932637409969,QPSK
2.3573549146506223,16QAM
11.907698286047882,16QAM
3.9814726212918106,64QAM
17.026225447846745,QPSK
20.683949074117972,64QAM
24.017600973272486,16QAM
6.004507327344303,64QAM
5.024477467772092,16QAM
3.137035210032008,QPSK
19.0929074863091,QPSK
21.194271794607033,QPSK
0.9475843447692611,16QAM
28.086367387310695,64QAM
1.5591385095441723,QPSK
16.238890059032116,16QAM
21.27181558352749,64QAM
26.129073712382567,16QAM
21.422607963972833,16QAM
24.051842492093755,QPSK
10.183505776284182,16QAM
24.444753412395368,16QAM
2.403445391540254,64QAM
26.84449968181583,QPSK
16.42777128461209,16QAM
24.51893309887481,16QAM
13.569548535549004,64QAM
19.30733085589575,16QAM
15.792079828083397,16QAM
21.947685652659956,16QAM
2.448899460917687,16QAM
1.810562519716914,16QAM
7.413097020304393,64QAM
4.78634040339565,16QAM
26.15350699776605,16QAM
6.57641962074133,16QAM
29.275957674573938,16QAM
10.106873753133206,QPSK
5.463537470660978,QPSK
23.690955214274375,QPSK
19.761233265026284,QPSK
14.945871493594169,64QAM
16.660906528128937,QPSK
21.576053348167914,64QAM
6.853642239938962,QPSK
29.89001748170226,64QAM
29.243794864403494,QPSK
19.509770590408106,16QAM
5.986273527874354,QPSK
20.40684727293874,QPSK
2.1659522693752753,QPSK
0.9195750661741819,16QAM
7.73048665533641,64QAM
13.878688702179488,64QAM
26.048175162251415,16QAM
21.81507209298924,QPSK
22.28119563599943,QPSK
12.76480003344226,QPSK
10.378049776408888,64QAM
11.13116288953808,64QAM
29.629486912081735,16QAM
1.2032757423744744,16QAM
26.010944883673456,64QAM
17.3602622571718,QPSK
13.158462575687714,QPSK
21.757729812454095,QPSK
14.600068242741086,QPSK
26.202697142449818,16QAM
27.021055920337755,16QAM
12.651627806203663,64QAM
8.304833917051548,16QAM
17.770509857800867,QPSK
27.370900368500727,64QAM
6.319865670169998,16QAM
18.688997506904485,16QAM
18.946806602775617,16QAM
21.99339067245843,16QAM
3.947030553817794,16QAM
21.474748940462657,QPSK
27.27097561996923,QPSK
5.390493266107259,QPSK
7.126299747716329,16QAM
29.141852821249188,64QAM
5.429308581284693,QPSK
25.631552801087373,QPSK
14.768335693441044,16QAM
7.416932232095311,64QAM
26.122497038175343,QPSK
13.359157650079965,QPSK
15.444520617890706,64QAM
10.777001081992971,16QAM
17.78852554304782,64QAM
4.9057161775506835,16QAM
11.73244609955282,QPSK
29.082369670058625,64QAM
7.744002981033827,64QAM
19.702099936238767,QPSK
9.755701926740846,QPSK
23.20419377059802,16QAM
3.926209821550495,QPSK
29.09463135235634,QPSK
13.613686241509178,64QAM
7.081513900393919,16QAM
2.20490241990038,QPSK
5.092737152626222,64QAM
15.59321845668053,QPSK
10.110095292938588,QPSK
24.866500976478285,QPSK
12.926625709854179,QPSK
7.461428177628897,16QAM
18.5143495981209,64QAM
21.203316506563375,64QAM
5.011257237028496,QPSK
5.02857648864953,64QAM
1.1001428080062892,QPSK
22.092060451969214,64QAM
19.914135828654153,16QAM
14.238926272494417,16QAM
25.325113469075912,64QAM
24.170104588501594,QPSK
17.560630931902566,QPSK
26.04813841539776,QPSK
6.175236301103047,QPSK
3.3575885819318363,16QAM
8.092488345509688,QPSK
1.7126056826794456,QPSK
15.935085840030961,QPSK
28.098170768848846,QPSK
1.1803062200552894,16QAM
3.663297420300804,64QAM
13.565970848503058,64QAM
28.016250525837147,QPSK
9.484683149302516,QPSK
15.217044260651774,64QAM
1.247185771511763,16QAM
4.450296028862666,16QAM
29.598903688765407,16QAM
28.953560893081367,16QAM
0.14819942803228847,16QAM
28.55435356269717,16QAM
19.17359813446501,16QAM
26.037548835600663,16QAM
13.642195669015774,16QAM
15.467880857377507,QPSK
14.665397407707605,16QAM
20.00592772638313,QPSK
4.1895376426893876,64QAM
0.8992076961803386,QPSK
9.237898247735728,64QAM
21.1404228820994,QPSK
6.055603563688451,64QAM
20.20297299974752,QPSK
29.097361383218114,QPSK
2.8170214736825514,64QAM
20.178063546753787,16QAM
13.312506579137134,16QAM
26.044267631325162,16QAM
5.314493683421578,16QAM
20.778778566784936,16QAM
25.143458689443307,QPSK
28.3384265842207,16QAM
20.497440848689376,QPSK
14.915242920252819,64QAM
18.535417206036414,16QAM
26.067149534361548,16QAM
17.11829239916489,16QAM
0.9116117909051058,16QAM
27.928460865209335,QPSK
20.685802530946834,QPSK
20.295401573317395,QPSK
6.470254571931515,64QAM
19.766564106979715,QPSK
11.815932169624755,16QAM
19.536989311244763,64QAM
3.1977909092397216,64QAM
19.73535913809108,16QAM
29.982411773119996,16QAM
1.4463611658166808,16QAM
29.31522552663952,16QAM
12.207238821686119,QPSK
26.122603510117774,64QAM
23.471564521748203,16QAM
17.010487829600034,QPSK
22.153476277539795,16QAM
26.355466839040435,QPSK
12.12420964953099,16QAM
9.810994846897161,16QAM
20.02780156690754,16QAM
24.23537825823776,QPSK
22.868554043298474,16QAM
23.934409465759035,QPSK
13.06749944438799,QPSK
24.535026485250647,64QAM
3.606271661118253,QPSK
16.334672938825488,QPSK
0.17275981494364712,QPSK
9.737574897008109,QPSK
10.993846046141936,QPSK
11.885180748277662,64QAM
20.864016200695865,16QAM
11.656743038110372,64QAM
13.46080867867592,64QAM
7.126323926229824,16QAM
11.197553748880203,QPSK
6.8180888178945445,16QAM
2.195877713053309,QPSK
18.103457801441337,16QAM
20.046383956650487,64QAM
18.584710380288435,QPSK
13.90482131401717,64QAM
11.393573405376895,QPSK
25.900009487154758,16QAM
15.572453554086541,16QAM
14.375456328891929,16QAM
0.7692619741930706,16QAM
10.237434828784691,16QAM
11.405868563575712,64QAM
11.964683426907015,64QAM
17.40517107681997,QPSK
16.008076401806353,64QAM
18.23715278380334,QPSK
22.94649784626385,QPSK
24.389572161482803,64QAM
21.543692286794833,64QAM
28.665710878648042,QPSK
0.5469774802908489,64QAM
5.873339570506383,64QAM
0.2268862493442636,64QAM
19.42424142463809,16QAM
26.94091646849961,16QAM
7.304468897288978,QPSK
27.8110363438892,64QAM
1.8080217086868255,QPSK
28.03308080416543,64QAM
10.548680617189031,16QAM
3.0426248534764957,64QAM
14.576152775589769,64QAM
7.7032970316152385,64QAM
8.546187058857685,16QAM
9.218698947788598,16QAM
24.090776934979903,16QAM
16.174838300257633,QPSK
9.33923097468011,64QAM
18.31001349932755,16QAM
21.484520226695807,QPSK
8.178720022006013,16QAM
12.406473045760546,64QAM
3.656582800108427,QPSK
5.4344804860404095,16QAM
20.433535618949485,16QAM
5.443150430868808,QPSK
15.754901510011805,QPSK
21.27138785167298,QPSK
3.206307692842315,QPSK
17.019366588867108,QPSK
7.696883511040912,16QAM
28.887806257127394,QPSK
14.506369401597741,QPSK
24.179776493254742,64QAM
16.506796264687853,16QAM
1.302375985644575,64QAM
18.994541267820672,16QAM
28.54210026619971,16QAM
18.048354604389935,16QAM
24.575665782803707,QPSK
26.526193900452235,64QAM
6.842393158467974,16QAM
6.361345197246799,16QAM
18.32942966552975,16QAM
12.330854094201142,64QAM
25.19583908600161,16QAM
27.000693701940335,64QAM
10.602641379081543,64QAM
7.106116769234462,QPSK
23.415765457315853,16QAM
8.244181066444083,16QAM
24.67842955541035,64QAM
12.712147609462885,64QAM
20.026496978744113,QPSK
2.8660594150400454,16QAM
18.71577974029719,64QAM
13.553030362116873,16QAM
17.59825389526422,16QAM
5.040426232345903,16QAM
22.106212348325464,64QAM
25.883912326296855,16QAM
6.50219400272327,64QAM
2.871436665604852,QPSK
0.7091575813900919,QPSK
19.25914501329798,64QAM
18.212821082663424,16QAM
16.4009223814221,QPSK
6.958412883479262,QPSK
11.72717987716544,64QAM
17.834290055585193,64QAM
14.903005765775081,64QAM
29.63356560644662,64QAM
4.093192576701994,64QAM
20.854336621427812,64QAM
12.129563043128764,64QAM
12.845988447768443,16QAM
21.527932969745287,16QAM
20.77308453973109,16QAM
29.73767981106565,16QAM
3.851828683623757,QPSK
3.1232894815249903,16QAM
21.730164513862235,QPSK
17.351607510192274,QPSK
8.224819996794176,QPSK
2.382581069669598,64QAM
2.569747487892916,QPSK
26.825726239923547,QPSK
5.756019741562287,QPSK
9.701146863465622,64QAM
6.799692066809641,16QAM
10.649889174958119,16QAM
2.082715282382801,QPSK
15.57179372724811,QPSK
2.028376907766447,16QAM
24.010695234670848,16QAM
7.011362457312991,16QAM
16.200357438135317,16QAM
26.402372626843746,QPSK
19.526321071415826,QPSK
15.988733596540058,QPSK
9.730012593461268,16QAM
9.990057391745937,64QAM
20.084608655945704,16QAM
29.824180836635026,16QAM
19.855175695481357,64QAM
16.733502521100746,64QAM
21.919515307177384,16QAM
13.956168368511545,64QAM
1.8042702780235564,64QAM
16.868904476337296,64QAM
28.728758535161408,16QAM
5.259088270729789,16QAM
20.700146724619973,64QAM
6.028010659771694,QPSK
16.074830534192436,64QAM
2.9002934894015886,64QAM
13.511128087745554,16QAM
22.684899866857382,QPSK
10.427145727169462,64QAM
19.94735173461654,QPSK
23.863498823691877,16QAM
27.815334584383578,QPSK
7.039262455663606,16QAM
11.979477474279244,64QAM
4.572480399912523,16QAM
29.774505064751256,QPSK
27.81002903772886,QPSK
16.19871390841679,QPSK
25.26099883129264,64QAM
15.628739318161266,QPSK
18.707570640082793,QPSK
2.6737329634804983,QPSK
22.658112614904237,16QAM
3.8314045090570445,QPSK
24.782028907575853,16QAM
23.46084263011158,QPSK
21.262340932289295,16QAM
1.0848114157428634,16QAM
9.093850678359859,64QAM
7.893377097325286,64QAM
10.804092224145572,16QAM
2.6292824029151562,16QAM
28.108734690931882,64QAM
16.61406722137129,16QAM
9.165729319740706,64QAM
11.909445512228503,64QAM
13.41607621514507,QPSK
18.01783000081852,QPSK
15.470382830894934,64QAM
27.58175919643252,64QAM
14.908904487174908,16QAM
29.76474044469938,64QAM
25.542748732352873,64QAM
6.255315430720074,QPSK
27.91785643931749,64QAM
3.4909919365642827,16QAM
24.52349125473575,64QAM
11.418698804297403,QPSK
26.339229613352085,QPSK
26.041700703223512,QPSK
24.177762003528635,QPSK
23.70091308921184,64QAM
9.140374172941224,16QAM
2.4275784915375653,16QAM
12.089405362954844,16QAM
5.20573544959526,64QAM
20.84853266707385,64QAM
10.382991796133567,64QAM
29.268306025797447,16QAM
19.22916232035996,64QAM
24.67441690903083,64QAM
3.9757401822554526,QPSK
25.860434468178678,QPSK
27.68271571540183,16QAM
14.611857564568076,QPSK
18.187588132529324,QPSK
22.944294027089864,QPSK
5.245158817812376,64QAM
15.076982293903272,QPSK
11.959890833169393,QPSK
4.391219764867474,QPSK
11.026032668745943,64QAM
2.045169281564807,16QAM
0.7743572084846095,64QAM
4.054988674644683,64QAM
28.893453347675216,QPSK
16.48588607685051,16QAM
28.9746648345966,QPSK
12.97493634990396,QPSK
9.354483992557787,16QAM
15.184255885207323,16QAM
13.185350658987304,64QAM
3.1699405278523174,16QAM
19.224789440706186,64QAM
6.481145475287988,64QAM
18.587638646934888,QPSK
19.5060327719446,QPSK
4.560745593859443,QPSK
1.8404888133200448,16QAM
23.422847582053194,16QAM
13.794012713079605,64QAM
1.7449138651642737,64QAM
29.845989515093013,64QAM
1.733416829890999,16QAM
20.851056865756597,64QAM
29.510367757902408,64QAM
7.175403126477768,16QAM
4.267481060615886,QPSK
3.641548182672867,16QAM
9.098254427027866,64QAM
3.0313743303194007,QPSK
20.76484025082396,16QAM
1.8687539439018808,QPSK
15.28266384449369,QPSK
29.900905615589302,64QAM
24.419108085180564,16QAM
18.456583146930328,64QAM
9.18760862359835,16QAM
18.716875088749156,16QAM
15.811243917349548,16QAM
12.782501516711145,QPSK
3.921311302205984,QPSK
26.598126457214,64QAM
13.493539464639676,16QAM
5.838675354622952,16QAM
11.032780526318689,QPSK
12.42389257586781,16QAM
24.82613686700623,64QAM
22.00843141684206,16QAM
23.079146809240193,16QAM
0.3309379328594164,QPSK
12.484619945392845,16QAM
14.440324549059708,64QAM
0.5757683046917006,64QAM
7.794396262351027,64QAM
22.80869469366405,64QAM
4.113291171869972,QPSK
16.05930394357775,16QAM
6.456056160517125,QPSK
0.3636232393167982,64QAM
7.236043727986244,16QAM
29.276212647301612,QPSK
24.046113356489688,16QAM
28.787299329631,64QAM
14.635621317790873,64QAM
3.292085960325105,16QAM
16.43878466921079,16QAM
13.631320036798826,64QAM
25.330712482188478,QPSK
2.942477423527338,64QAM
14.647234110653345,16QAM
4.501459940819528,QPSK
9.7402778067018,64QAM
22.120712321633988,16QAM
14.280543881062997,16QAM
11.27664855437308,16QAM
11.834288357101059,QPSK
13.7834030521796,QPSK
23.550496315111708,QPSK
26.76254066820703,QPSK
28.66004059511785,16QAM
23.607101587658853,16QAM
9.462206872440381,QPSK
20.644041182596265,QPSK
13.128093721661758,16QAM
7.6401186613815355,64QAM
25.22614738277768,64QAM
1.15279046886975,16QAM
27.052859764062706,QPSK
13.844323938742026,QPSK
19.116044304248412,16QAM
19.78061766617348,64QAM
